,Stationing,Elevation,type
140,162437.0,22.94864984340731,MW
141,162438.0,22.97844531327093,MW
142,162439.0,23.008589583134558,MW
143,162440.0,23.041794417343713,MW
144,162441.0,23.078059815898403,MW
145,162442.0,23.114674014453094,MW
146,162443.0,23.151637013007786,MW
147,162444.0,23.188948811562476,MW
148,162445.0,23.226609410117163,MW
149,162446.0,23.26461880867185,MW
150,162447.0,23.30297700722654,MW
151,162448.0,23.341684005781232,MW
152,162449.0,23.380739804335924,MW
153,162450.0,23.420144402890614,MW
154,162451.0,23.459897801445305,MW
155,162452.0,23.5,MW
156,162453.0,23.455481066443085,MW
157,162454.0,23.411310932886167,MW
158,162455.0,23.36748959932925,MW
159,162456.0,23.32401706577233,MW
160,162457.0,23.280893332215417,MW
161,162458.0,23.2381183986585,MW
162,162459.0,23.19569226510158,MW
163,162460.0,23.153614931544666,MW
164,162461.0,23.11188639798775,MW
165,162462.0,23.07050666443083,MW
166,162463.0,23.029475730873916,MW
167,162464.0,22.988793597317,MW
168,162465.0,22.94846026376008,MW
169,162466.0,22.911294816664082,MW
170,162467.0,22.877297256029003,MW
171,162468.0,22.84364849539392,MW
172,162469.0,22.81034853475884,MW
173,162470.0,22.77739737412376,MW
174,162471.0,22.74479501348868,MW
175,162472.0,22.712541452853596,MW
176,162473.0,22.680636692218517,MW
177,162474.0,22.649080731583435,MW
178,162475.0,22.617873570948355,MW
179,162476.0,22.587015210313275,MW
180,162477.0,22.556505649678193,MW
181,162478.0,22.526344889043113,MW
182,162479.0,22.496532928408033,MW
183,162480.0,22.46706976777295,MW
184,162481.0,22.43795540713787,MW
185,162482.0,22.40918984650279,MW
186,162483.0,22.38077308586771,MW
187,162484.0,22.35270512523263,MW
188,162485.0,22.32498596459755,MW
189,162486.0,22.29761560396247,MW
190,162487.0,22.27059404332739,MW
191,162488.0,22.243921282692305,MW
192,162489.0,22.217597322057227,MW
193,162490.0,22.191622161422146,MW
194,162491.0,22.165995800787066,MW
195,162492.0,22.140718240151983,MW
196,162493.0,22.118685662387275,MW
197,162494.0,22.099898067492934,MW
198,162495.0,22.081459272598593,MW
199,162496.0,22.063369277704254,MW
200,162497.0,22.045628082809916,MW
201,162498.0,22.028235687915576,MW
202,162499.0,22.011192093021233,MW
203,162500.0,21.994497298126895,MW
204,162501.0,21.978151303232554,MW
205,162502.0,21.962154108338215,MW
206,162503.0,21.946505713443877,MW
207,162504.0,21.931206118549536,MW
208,162505.0,21.916255323655196,MW
209,162506.0,21.901653328760855,MW
210,162507.0,21.887400133866514,MW
211,162508.0,21.873495738972174,MW
212,162509.0,21.859940144077836,MW
213,162510.0,21.846733349183495,MW
214,162511.0,21.833875354289155,MW
215,162512.0,21.821366159394817,MW
216,162513.0,21.809205764500476,MW
217,162514.0,21.797394169606136,MW
218,162515.0,21.785931374711797,MW
219,162516.0,21.774817379817456,MW
220,162517.0,21.764052184923116,MW
221,162518.0,21.753635790028778,MW
222,162519.0,21.743568195134436,MW
223,162520.0,21.736613181312034,MW
224,162521.0,21.732770748561567,MW
225,162522.0,21.729277115811104,MW
226,162523.0,21.72613228306064,MW
227,162524.0,21.723336250310172,MW
228,162525.0,21.720889017559706,MW
229,162526.0,21.71879058480924,MW
230,162527.0,21.717040952058777,MW
231,162528.0,21.71564011930831,MW
232,162529.0,21.714588086557846,MW
233,162530.0,21.713884853807382,MW
234,162531.0,21.713530421056916,MW
235,162532.0,21.71352478830645,MW
236,162533.0,21.713867955555987,MW
237,162534.0,21.71455992280552,MW
238,162535.0,21.715600690055055,MW
239,162536.0,21.71699025730459,MW
240,162537.0,21.718728624554124,MW
241,162538.0,21.72081579180366,MW
242,162539.0,21.723251759053195,MW
243,162540.0,21.726036526302728,MW
244,162541.0,21.729170093552266,MW
245,162542.0,21.7326524608018,MW
246,162543.0,21.736483628051335,MW
247,162544.0,21.74066359530087,MW
248,162545.0,21.7451923625504,MW
249,162546.0,21.75291396585763,MW
250,162547.0,21.76382840522255,MW
251,162548.0,21.77509164458747,MW
252,162549.0,21.78670368395239,MW
253,162550.0,21.798664523317306,MW
254,162551.0,21.81097416268223,MW
255,162552.0,21.823632602047148,MW
256,162553.0,21.836639841412065,MW
257,162554.0,21.849995880776984,MW
258,162555.0,21.863700720141903,MW
259,162556.0,21.877754359506824,MW
260,162557.0,21.892156798871742,MW
261,162558.0,21.90690803823666,MW
262,162559.0,21.922008077601582,MW
263,162560.0,21.9374569169665,MW
264,162561.0,21.953254556331423,MW
265,162562.0,21.96940099569634,MW
266,162563.0,21.98589623506126,MW
267,162564.0,22.00274027442618,MW
268,162565.0,22.0199331137911,MW
269,162566.0,22.03747475315602,MW
270,162567.0,22.05536519252094,MW
271,162568.0,22.073604431885858,MW
272,162569.0,22.09219247125078,MW
273,162570.0,22.1111293106157,MW
274,162571.0,22.130414949980615,MW
275,162572.0,22.150049389345536,MW
276,162573.0,22.172928811580828,MW
277,162574.0,22.199053216686483,MW
278,162575.0,22.225526421792146,MW
279,162576.0,22.252348426897807,MW
280,162577.0,22.279519232003466,MW
281,162578.0,22.307038837109125,MW
282,162579.0,22.334907242214786,MW
283,162580.0,22.363124447320445,MW
284,162581.0,22.391690452426104,MW
285,162582.0,22.42060525753177,MW
286,162583.0,22.449868862637427,MW
287,162584.0,22.479481267743086,MW
288,162585.0,22.509442472848747,MW
289,162586.0,22.53975247795441,MW
290,162587.0,22.570411283060068,MW
291,162588.0,22.60141888816573,MW
292,162589.0,22.632775293271386,MW
293,162590.0,22.66448049837705,MW
294,162591.0,22.69653450348271,MW
295,162592.0,22.728937308588367,MW
296,162593.0,22.76168891369403,MW
297,162594.0,22.79478931879969,MW
298,162595.0,22.82823852390535,MW
299,162596.0,22.862036529011007,MW
300,162597.0,22.896183334116667,MW
301,162598.0,22.93067893922233,MW
302,162599.0,22.965523344327988,MW
303,162600.0,23.002706893005584,MW
304,162601.0,23.042229585255118,MW
305,162602.0,23.082101077504653,MW
306,162603.0,23.12232136975419,MW
307,162604.0,23.162890462003723,MW
308,162605.0,23.203808354253255,MW
309,162606.0,23.24507504650279,MW
310,162607.0,23.286690538752325,MW
311,162608.0,23.32865483100186,MW
312,162609.0,23.370967923251392,MW
313,162610.0,23.413629815500926,MW
314,162611.0,23.45664050775046,MW
315,162612.0,23.5,MW
316,162613.0,23.456771346805027,MW
317,162614.0,23.413891493610056,MW
318,162615.0,23.37136044041508,MW
319,162616.0,23.329178187220112,MW
320,162617.0,23.28734473402514,MW
321,162618.0,23.245860080830166,MW
322,162619.0,23.204724227635193,MW
323,162620.0,23.16393717444022,MW
324,162621.0,23.12349892124525,MW
325,162622.0,23.083409468050277,MW
326,162623.0,23.043668814855305,MW
327,162624.0,23.00427696166033,MW
328,162625.0,22.96523390846536,MW
329,162626.0,22.92863633669845,MW
330,162627.0,22.894484246359603,MW
331,162628.0,22.860680956020758,MW
332,162629.0,22.82722646568191,MW
333,162630.0,22.794120775343064,MW
334,162631.0,22.761363885004215,MW
335,162632.0,22.728955794665367,MW
336,162633.0,22.69689650432652,MW
337,162634.0,22.665186013987675,MW
338,162635.0,22.633824323648827,MW
339,162636.0,22.60281143330998,MW
340,162637.0,22.572147342971135,MW
341,162638.0,22.541832052632287,MW
342,162639.0,22.51186556229344,MW
343,162640.0,22.48224787195459,MW
344,162641.0,22.452978981615747,MW
345,162642.0,22.4240588912769,MW
346,162643.0,22.395487600938054,MW
347,162644.0,22.367265110599206,MW
348,162645.0,22.33939142026036,MW
349,162646.0,22.311866529921513,MW
350,162647.0,22.284690439582665,MW
351,162648.0,22.257863149243818,MW
352,162649.0,22.23138465890497,MW
353,162650.0,22.205254968566123,MW
354,162651.0,22.179474078227276,MW
355,162652.0,22.15404198788843,MW
356,162653.0,22.13172247862152,MW
357,162654.0,22.112515550426547,MW
358,162655.0,22.093657422231576,MW
359,162656.0,22.075148094036603,MW
360,162657.0,22.05698756584163,MW
361,162658.0,22.03917583764666,MW
362,162659.0,22.021712909451686,MW
363,162660.0,22.004598781256714,MW
364,162661.0,21.98783345306174,MW
365,162662.0,21.97141692486677,MW
366,162663.0,21.955349196671797,MW
367,162664.0,21.939630268476826,MW
368,162665.0,21.924260140281852,MW
369,162666.0,21.90923881208688,MW
370,162667.0,21.89456628389191,MW
371,162668.0,21.880242555696935,MW
372,162669.0,21.866267627501962,MW
373,162670.0,21.85264149930699,MW
374,162671.0,21.839364171112017,MW
375,162672.0,21.826435642917048,MW
376,162673.0,21.813855914722073,MW
377,162674.0,21.801624986527102,MW
378,162675.0,21.78974285833213,MW
379,162676.0,21.778209530137158,MW
380,162677.0,21.767025001942184,MW
381,162678.0,21.75618927374721,MW
382,162679.0,21.74854638160993,MW
383,162680.0,21.744096325530343,MW
384,162681.0,21.739995069450757,MW
385,162682.0,21.736242613371168,MW
386,162683.0,21.73283895729158,MW
387,162684.0,21.729784101211994,MW
388,162685.0,21.727078045132405,MW
389,162686.0,21.724720789052817,MW
390,162687.0,21.72271233297323,MW
391,162688.0,21.721052676893642,MW
392,162689.0,21.719741820814054,MW
393,162690.0,21.718779764734467,MW
394,162691.0,21.71816650865488,MW
395,162692.0,21.71790205257529,MW
396,162693.0,21.717986396495704,MW
397,162694.0,21.718419540416118,MW
398,162695.0,21.71920148433653,MW
399,162696.0,21.72033222825694,MW
400,162697.0,21.721811772177354,MW
401,162698.0,21.723640116097766,MW
402,162699.0,21.72581726001818,MW
403,162700.0,21.72834320393859,MW
404,162701.0,21.731217947859,MW
405,162702.0,21.734441491779414,MW
406,162703.0,21.738013835699824,MW
407,162704.0,21.74193497962024,MW
408,162705.0,21.74620492354065,MW
409,162706.0,21.753666700331433,MW
410,162707.0,21.764320309992588,MW
411,162708.0,21.77532271965374,MW
412,162709.0,21.786673929314894,MW
413,162710.0,21.798373938976045,MW
414,162711.0,21.810422748637198,MW
415,162712.0,21.82282035829835,MW
416,162713.0,21.835566767959506,MW
417,162714.0,21.848661977620658,MW
418,162715.0,21.86210598728181,MW
419,162716.0,21.875898796942966,MW
420,162717.0,21.89004040660412,MW
421,162718.0,21.904530816265268,MW
422,162719.0,21.919370025926423,MW
423,162720.0,21.934558035587578,MW
424,162721.0,21.950094845248728,MW
425,162722.0,21.965980454909882,MW
426,162723.0,21.982214864571038,MW
427,162724.0,21.99879807423219,MW
428,162725.0,22.015730083893345,MW
429,162726.0,22.033010893554497,MW
430,162727.0,22.05064050321565,MW
431,162728.0,22.068618912876804,MW
432,162729.0,22.086946122537956,MW
433,162730.0,22.10562213219911,MW
434,162731.0,22.124646941860263,MW
435,162732.0,22.144020551521415,MW
436,162733.0,22.166638230097913,MW
437,162734.0,22.19249997758975,MW
438,162735.0,22.218710525081594,MW
439,162736.0,22.245269872573434,MW
440,162737.0,22.272178020065276,MW
441,162738.0,22.29943496755712,MW
442,162739.0,22.32704071504896,MW
443,162740.0,22.354995262540797,MW
444,162741.0,22.38329861003264,MW
445,162742.0,22.41195075752448,MW
446,162743.0,22.44095170501632,MW
447,162744.0,22.470301452508163,MW
448,162745.0,22.5,MW
449,162746.0,22.45826743436905,MW
450,162747.0,22.416883668738095,MW
451,162748.0,22.375848703107142,MW
452,162749.0,22.33516253747619,MW
453,162750.0,22.29482517184524,MW
454,162751.0,22.254836606214287,MW
455,162752.0,22.215196840583335,MW
456,162753.0,22.17590587495238,MW
457,162754.0,22.136963709321428,MW
458,162755.0,22.098370343690476,MW
459,162756.0,22.060125778059525,MW
460,162757.0,22.022230012428572,MW
461,162758.0,21.98468304679762,MW
462,162759.0,21.947484881166666,MW
463,162760.0,21.910635515535716,MW
464,162761.0,21.877272698119047,MW
465,162762.0,21.847396428916667,MW
466,162763.0,21.817868959714286,MW
467,162764.0,21.788690290511905,MW
468,162765.0,21.759860421309526,MW
469,162766.0,21.731379352107144,MW
470,162767.0,21.703247082904763,MW
471,162768.0,21.67546361370238,MW
472,162769.0,21.648028944500002,MW
473,162770.0,21.62094307529762,MW
474,162771.0,21.594206006095238,MW
475,162772.0,21.567817736892856,MW
476,162773.0,21.541778267690475,MW
477,162774.0,21.516087598488095,MW
478,162775.0,21.490745729285713,MW
479,162776.0,21.465752660083332,MW
480,162777.0,21.441108390880952,MW
481,162778.0,21.416812921678574,MW
482,162779.0,21.392866252476193,MW
483,162780.0,21.36926838327381,MW
484,162781.0,21.34601931407143,MW
485,162782.0,21.32311904486905,MW
486,162783.0,21.30056757566667,MW
487,162784.0,21.278364906464287,MW
488,162785.0,21.256511037261905,MW
489,162786.0,21.235005968059525,MW
490,162787.0,21.213849698857143,MW
491,162788.0,21.19304222965476,MW
492,162789.0,21.17258356045238,MW
493,162790.0,21.15247369125,MW
494,162791.0,21.13590162204762,MW
495,162792.0,21.122867352845237,MW
496,162793.0,21.11018188364286,MW
497,162794.0,21.097845214440476,MW
498,162795.0,21.085857345238097,MW
499,162796.0,21.074218276035715,MW
500,162797.0,21.062928006833335,MW
501,162798.0,21.051986537630953,MW
502,162799.0,21.04139386842857,MW
503,162800.0,21.03114999922619,MW
504,162801.0,21.02125493002381,MW
505,162802.0,21.01170866082143,MW
506,162803.0,21.00251119161905,MW
507,162804.0,20.993662522416667,MW
508,162805.0,20.985162653214285,MW
509,162806.0,20.977011584011905,MW
510,162807.0,20.969209314809525,MW
511,162808.0,20.961755845607144,MW
512,162809.0,20.954651176404763,MW
513,162810.0,20.947895307202383,MW
514,162811.0,20.941488238,MW
515,162812.0,20.93542996879762,MW
516,162813.0,20.929720499595238,MW
517,162814.0,20.924359830392856,MW
518,162815.0,20.91934796119048,MW
519,162816.0,20.914684891988095,MW
520,162817.0,20.910370622785713,MW
521,162818.0,20.906405153583336,MW
522,162819.0,20.902788484380952,MW
523,162820.0,20.89952061517857,MW
524,162821.0,20.89979054597619,MW
525,162822.0,20.90359827677381,MW
526,162823.0,20.90775480757143,MW
527,162824.0,20.91226013836905,MW
528,162825.0,20.917114269166667,MW
529,162826.0,20.922317199964287,MW
530,162827.0,20.927868930761903,MW
531,162828.0,20.933769461559525,MW
532,162829.0,20.940018792357144,MW
533,162830.0,20.946616923154764,MW
534,162831.0,20.95356385395238,MW
535,162832.0,20.96085958475,MW
536,162833.0,20.96850411554762,MW
537,162834.0,20.97649744634524,MW
538,162835.0,20.984839577142857,MW
539,162836.0,20.993530507940477,MW
540,162837.0,21.002570238738095,MW
541,162838.0,21.011958769535713,MW
542,162839.0,21.021696100333333,MW
543,162840.0,21.03178223113095,MW
544,162841.0,21.042217161928573,MW
545,162842.0,21.05300089272619,MW
546,162843.0,21.06413342352381,MW
547,162844.0,21.07561475432143,MW
548,162845.0,21.087444885119048,MW
549,162846.0,21.099623815916665,MW
550,162847.0,21.112151546714287,MW
551,162848.0,21.125028077511907,MW
552,162849.0,21.138253408309524,MW
553,162850.0,21.151827539107142,MW
554,162851.0,21.168965601988095,MW
555,162852.0,21.189667596952383,MW
556,162853.0,21.210718391916668,MW
557,162854.0,21.232117986880954,MW
558,162855.0,21.253866381845242,MW
559,162856.0,21.275963576809527,MW
560,162857.0,21.298409571773814,MW
561,162858.0,21.321204366738097,MW
562,162859.0,21.344347961702386,MW
563,162860.0,21.36784035666667,MW
564,162861.0,21.391681551630956,MW
565,162862.0,21.41587154659524,MW
566,162863.0,21.440410341559527,MW
567,162864.0,21.46529793652381,MW
568,162865.0,21.4905343314881,MW
569,162866.0,21.516119526452382,MW
570,162867.0,21.54205352141667,MW
571,162868.0,21.568336316380954,MW
572,162869.0,21.59496791134524,MW
573,162870.0,21.621948306309527,MW
574,162871.0,21.64927750127381,MW
575,162872.0,21.6769554962381,MW
576,162873.0,21.704982291202384,MW
577,162874.0,21.73335788616667,MW
578,162875.0,21.762082281130954,MW
579,162876.0,21.79115547609524,MW
580,162877.0,21.82057747105953,MW
581,162878.0,21.85034826602381,MW
582,162879.0,21.880467860988098,MW
583,162880.0,21.910936255952382,MW
584,162881.0,21.944863168833336,MW
585,162882.0,21.982248599630953,MW
586,162883.0,22.019982830428575,MW
587,162884.0,22.058065861226194,MW
588,162885.0,22.09649769202381,MW
589,162886.0,22.13527832282143,MW
590,162887.0,22.17440775361905,MW
591,162888.0,22.213885984416667,MW
592,162889.0,22.253713015214288,MW
593,162890.0,22.29388884601191,MW
594,162891.0,22.334413476809523,MW
595,162892.0,22.375286907607144,MW
596,162893.0,22.416509138404766,MW
597,162894.0,22.458080169202383,MW
598,162895.0,22.5,MW
599,162896.0,22.451609380132638,MW
600,162897.0,22.403567560265277,MW
601,162898.0,22.355874540397917,MW
602,162899.0,22.308530320530554,MW
603,162900.0,22.261534900663193,MW
604,162901.0,22.21488828079583,MW
605,162902.0,22.168590460928467,MW
606,162903.0,22.122641441061106,MW
607,162904.0,22.077041221193745,MW
608,162905.0,22.031789801326383,MW
609,162906.0,21.98688718145902,MW
610,162907.0,21.94233336159166,MW
611,162908.0,21.8981283417243,MW
612,162909.0,21.854272121856937,MW
613,162910.0,21.813847401989573,MW
614,162911.0,21.776854182122214,MW
615,162912.0,21.74020976225485,MW
616,162913.0,21.70391414238749,MW
617,162914.0,21.667967322520127,MW
618,162915.0,21.632369302652766,MW
619,162916.0,21.597120082785406,MW
620,162917.0,21.562219662918043,MW
621,162918.0,21.52766804305068,MW
622,162919.0,21.493465223183318,MW
623,162920.0,21.45961120331596,MW
624,162921.0,21.426105983448597,MW
625,162922.0,21.392949563581233,MW
626,162923.0,21.360141943713874,MW
627,162924.0,21.327683123846512,MW
628,162925.0,21.295573103979148,MW
629,162926.0,21.26381188411179,MW
630,162927.0,21.232399464244427,MW
631,162928.0,21.201335844377063,MW
632,162929.0,21.170621024509703,MW
633,162930.0,21.14025500464234,MW
634,162931.0,21.11023778477498,MW
635,162932.0,21.080569364907618,MW
636,162933.0,21.051249745040256,MW
637,162934.0,21.022278925172895,MW
638,162935.0,20.99365690530553,MW
639,162936.0,20.96538368543817,MW
640,162937.0,20.93745926557081,MW
641,162938.0,20.909883645703445,MW
642,162939.0,20.885739525836087,MW
643,162940.0,20.865026905968723,MW
644,162941.0,20.844663086101363,MW
645,162942.0,20.824648066234,MW
646,162943.0,20.804981846366637,MW
647,162944.0,20.785664426499277,MW
648,162945.0,20.766695806631915,MW
649,162946.0,20.748075986764555,MW
650,162947.0,20.72980496689719,MW
651,162948.0,20.71188274702983,MW
652,162949.0,20.69430932716247,MW
653,162950.0,20.67708470729511,MW
654,162951.0,20.660208887427746,MW
655,162952.0,20.64368186756038,MW
656,162953.0,20.627503647693022,MW
657,162954.0,20.61167422782566,MW
658,162955.0,20.5961936079583,MW
659,162956.0,20.58106178809094,MW
660,162957.0,20.566278768223576,MW
661,162958.0,20.551844548356215,MW
662,162959.0,20.53775912848885,MW
663,162960.0,20.52402250862149,MW
664,162961.0,20.510634688754127,MW
665,162962.0,20.497595668886767,MW
666,162963.0,20.484905449019404,MW
667,162964.0,20.472564029152043,MW
668,162965.0,20.460571409284682,MW
669,162966.0,20.44892758941732,MW
670,162967.0,20.437632569549958,MW
671,162968.0,20.429769049682598,MW
672,162969.0,20.425337029815235,MW
673,162970.0,20.421253809947874,MW
674,162971.0,20.41751939008051,MW
675,162972.0,20.414133770213148,MW
676,162973.0,20.411096950345787,MW
677,162974.0,20.408408930478426,MW
678,162975.0,20.406069710611064,MW
679,162976.0,20.404079290743702,MW
680,162977.0,20.40243767087634,MW
681,162978.0,20.40114485100898,MW
682,162979.0,20.400200831141618,MW
683,162980.0,20.399605611274257,MW
684,162981.0,20.399359191406894,MW
685,162982.0,20.399461571539533,MW
686,162983.0,20.399912751672172,MW
687,162984.0,20.40071273180481,MW
688,162985.0,20.401861511937447,MW
689,162986.0,20.403359092070087,MW
690,162987.0,20.405205472202724,MW
691,162988.0,20.40740065233536,MW
692,162989.0,20.409944632468,MW
693,162990.0,20.412837412600638,MW
694,162991.0,20.416078992733276,MW
695,162992.0,20.419669372865915,MW
696,162993.0,20.423608552998555,MW
697,162994.0,20.427896533131193,MW
698,162995.0,20.432533313263832,MW
699,162996.0,20.43751889339647,MW
700,162997.0,20.445935973529107,MW
701,162998.0,20.457784553661746,MW
702,162999.0,20.469981933794383,MW
703,163000.0,20.48252811392702,MW
704,163001.0,20.49542309405966,MW
705,163002.0,20.5086668741923,MW
706,163003.0,20.52225945432494,MW
707,163004.0,20.536200834457578,MW
708,163005.0,20.550491014590214,MW
709,163006.0,20.565129994722856,MW
710,163007.0,20.580117774855495,MW
711,163008.0,20.59545435498813,MW
712,163009.0,20.611139735120773,MW
713,163010.0,20.627173915253408,MW
714,163011.0,20.643556895386045,MW
715,163012.0,20.660288675518686,MW
716,163013.0,20.677369255651325,MW
717,163014.0,20.69479863578396,MW
718,163015.0,20.7125768159166,MW
719,163016.0,20.730703796049237,MW
720,163017.0,20.749179576181877,MW
721,163018.0,20.768004156314515,MW
722,163019.0,20.787177536447153,MW
723,163020.0,20.80669971657979,MW
724,163021.0,20.82657069671243,MW
725,163022.0,20.84679047684507,MW
726,163023.0,20.867359056977705,MW
727,163024.0,20.888276437110346,MW
728,163025.0,20.909542617242984,MW
729,163026.0,20.934266414185966,MW
730,163027.0,20.962447827939293,MW
731,163028.0,20.990978041692625,MW
732,163029.0,21.01985705544595,MW
733,163030.0,21.04908486919928,MW
734,163031.0,21.078661482952604,MW
735,163032.0,21.108586896705933,MW
736,163033.0,21.138861110459263,MW
737,163034.0,21.16948412421259,MW
738,163035.0,21.20045593796592,MW
739,163036.0,21.231776551719246,MW
740,163037.0,21.263445965472574,MW
741,163038.0,21.295464179225903,MW
742,163039.0,21.32783119297923,MW
743,163040.0,21.360547006732556,MW
744,163041.0,21.393611620485885,MW
745,163042.0,21.427025034239215,MW
746,163043.0,21.460787247992542,MW
747,163044.0,21.49489826174587,MW
748,163045.0,21.529358075499196,MW
749,163046.0,21.564166689252524,MW
750,163047.0,21.599324103005852,MW
751,163048.0,21.63483031675918,MW
752,163049.0,21.670685330512505,MW
753,163050.0,21.706889144265833,MW
754,163051.0,21.743441758019163,MW
755,163052.0,21.78034317177249,MW
756,163053.0,21.817593385525818,MW
757,163054.0,21.855192399279144,MW
758,163055.0,21.896169746668555,MW
759,163056.0,21.94052542769405,MW
760,163057.0,21.985229908719543,MW
761,163058.0,22.030283189745038,MW
762,163059.0,22.07568527077053,MW
763,163060.0,22.12143615179603,MW
764,163061.0,22.167535832821525,MW
765,163062.0,22.213984313847018,MW
766,163063.0,22.260781594872515,MW
767,163064.0,22.30792767589801,MW
768,163065.0,22.355422556923507,MW
769,163066.0,22.403266237949005,MW
770,163067.0,22.4514587189745,MW
771,163068.0,22.5,MW
772,163069.0,22.44699990089286,MW
773,163070.0,22.394348601785715,MW
774,163071.0,22.342046102678573,MW
775,163072.0,22.29009240357143,MW
776,163073.0,22.238487504464285,MW
777,163074.0,22.187231405357142,MW
778,163075.0,22.13632410625,MW
779,163076.0,22.085765607142857,MW
780,163077.0,22.035555908035715,MW
781,163078.0,21.985695008928573,MW
782,163079.0,21.93618290982143,MW
783,163080.0,21.887019610714287,MW
784,163081.0,21.83820511160714,MW
785,163082.0,21.7897394125,MW
786,163083.0,21.74451966294643,MW
787,163084.0,21.70254586294643,MW
788,163085.0,21.66092086294643,MW
789,163086.0,21.619644662946428,MW
790,163087.0,21.57871726294643,MW
791,163088.0,21.53813866294643,MW
792,163089.0,21.497908862946428,MW
793,163090.0,21.45802786294643,MW
794,163091.0,21.41849566294643,MW
795,163092.0,21.379312262946428,MW
796,163093.0,21.34047766294643,MW
797,163094.0,21.30199186294643,MW
798,163095.0,21.26385486294643,MW
799,163096.0,21.22606666294643,MW
800,163097.0,21.18862726294643,MW
801,163098.0,21.15153666294643,MW
802,163099.0,21.11479486294643,MW
803,163100.0,21.07840186294643,MW
804,163101.0,21.04235766294643,MW
805,163102.0,21.006662262946428,MW
806,163103.0,20.97131566294643,MW
807,163104.0,20.936317862946428,MW
808,163105.0,20.90166886294643,MW
809,163106.0,20.86736866294643,MW
810,163107.0,20.83341726294643,MW
811,163108.0,20.799814662946428,MW
812,163109.0,20.76656086294643,MW
813,163110.0,20.73652596294643,MW
814,163111.0,20.70970996294643,MW
815,163112.0,20.683242762946428,MW
816,163113.0,20.65712436294643,MW
817,163114.0,20.63135476294643,MW
818,163115.0,20.60593396294643,MW
819,163116.0,20.58086196294643,MW
820,163117.0,20.55613876294643,MW
821,163118.0,20.53176436294643,MW
822,163119.0,20.50773876294643,MW
823,163120.0,20.48406196294643,MW
824,163121.0,20.460733962946428,MW
825,163122.0,20.43775476294643,MW
826,163123.0,20.41512436294643,MW
827,163124.0,20.39284276294643,MW
828,163125.0,20.370909962946428,MW
829,163126.0,20.34932596294643,MW
830,163127.0,20.32809076294643,MW
831,163128.0,20.30720436294643,MW
832,163129.0,20.286666762946428,MW
833,163130.0,20.26647796294643,MW
834,163131.0,20.24663796294643,MW
835,163132.0,20.22714676294643,MW
836,163133.0,20.20800436294643,MW
837,163134.0,20.18921076294643,MW
838,163135.0,20.17076596294643,MW
839,163136.0,20.15266996294643,MW
840,163137.0,20.13779286294643,MW
841,163138.0,20.12613466294643,MW
842,163139.0,20.11482526294643,MW
843,163140.0,20.103864662946428,MW
844,163141.0,20.09325286294643,MW
845,163142.0,20.08298986294643,MW
846,163143.0,20.07307566294643,MW
847,163144.0,20.06351026294643,MW
848,163145.0,20.05429366294643,MW
849,163146.0,20.04542586294643,MW
850,163147.0,20.03690686294643,MW
851,163148.0,20.02873666294643,MW
852,163149.0,20.02091526294643,MW
853,163150.0,20.01344266294643,MW
854,163151.0,20.00631886294643,MW
855,163152.0,19.999543862946428,MW
856,163153.0,19.99311766294643,MW
857,163154.0,19.98704026294643,MW
858,163155.0,19.981311662946432,MW
859,163156.0,19.97593186294643,MW
860,163157.0,19.97090086294643,MW
861,163158.0,19.96621866294643,MW
862,163159.0,19.96188526294643,MW
863,163160.0,19.95790066294643,MW
864,163161.0,19.95426486294643,MW
865,163162.0,19.95097786294643,MW
866,163163.0,19.94803966294643,MW
867,163164.0,19.94832036294643,MW
868,163165.0,19.95181996294643,MW
869,163166.0,19.95566836294643,MW
870,163167.0,19.95986556294643,MW
871,163168.0,19.96441156294643,MW
872,163169.0,19.96930636294643,MW
873,163170.0,19.97454996294643,MW
874,163171.0,19.98014236294643,MW
875,163172.0,19.98608356294643,MW
876,163173.0,19.99237356294643,MW
877,163174.0,19.99901236294643,MW
878,163175.0,20.00599996294643,MW
879,163176.0,20.01333636294643,MW
880,163177.0,20.02102156294643,MW
881,163178.0,20.029055562946432,MW
882,163179.0,20.037438362946432,MW
883,163180.0,20.046169962946433,MW
884,163181.0,20.055250362946435,MW
885,163182.0,20.064679562946434,MW
886,163183.0,20.074457562946435,MW
887,163184.0,20.084584362946433,MW
888,163185.0,20.095059962946433,MW
889,163186.0,20.105884362946433,MW
890,163187.0,20.117057562946435,MW
891,163188.0,20.128579562946435,MW
892,163189.0,20.14045036294643,MW
893,163190.0,20.152669962946433,MW
894,163191.0,20.16810846294643,MW
895,163192.0,20.186765862946434,MW
896,163193.0,20.205772062946433,MW
897,163194.0,20.225127062946434,MW
898,163195.0,20.244830862946433,MW
899,163196.0,20.264883462946433,MW
900,163197.0,20.285284862946433,MW
901,163198.0,20.306035062946435,MW
902,163199.0,20.327134062946435,MW
903,163200.0,20.348581862946435,MW
904,163201.0,20.370378462946434,MW
905,163202.0,20.392523862946433,MW
906,163203.0,20.415018062946434,MW
907,163204.0,20.437861062946432,MW
908,163205.0,20.461052862946435,MW
909,163206.0,20.484593462946435,MW
910,163207.0,20.508482862946433,MW
911,163208.0,20.532721062946436,MW
912,163209.0,20.557308062946436,MW
913,163210.0,20.582243862946434,MW
914,163211.0,20.607528462946433,MW
915,163212.0,20.633161862946437,MW
916,163213.0,20.659144062946435,MW
917,163214.0,20.685475062946434,MW
